Headline,Body ID,Stance
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",1978,disagree
Islamic State claims it executed American photojournalist James Foley,1288,discuss
ISIL Beheads American Photojournalist in Iraq,446,discuss
Dumped woman spends a week in KFC to get over ex,2414,agree
NET Extra: Back-from-the-dead Catholic priest claims God is a female,1407,agree
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,1666,agree
Report: Christian Bale Just Bailed on the Steve Jobs Movie,860,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1195,discuss
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,1424,discuss
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',2531,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2138,discuss
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,2055,agree
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1866,discuss
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2075,discuss
Whiz kid stock picker: I didn't actually make $72M trading,1167,discuss
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1795,agree
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),2034,agree
Nasa questions whether crater in Nicaragua caused by meteorite,1249,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1692,discuss
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),83,disagree
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",2221,discuss
Alleged audio of Michael Brown shooting released,1605,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1615,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2272,disagree
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,731,discuss
Islamic State claims to have beheaded American journalist,2386,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1679,discuss
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",760,agree
Tropical spider burrowed under Bali tourist's skin,1880,disagree
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2067,discuss
China: Satirical site warns citizens over name choices,1137,agree
British hostage David Haines beheaded by Islamic State terrorists,2440,agree
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1860,agree
6 Islamist militants killed in US attack in Somalia,2364,discuss
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2317,discuss
Jihadi John ‘identified as British man from West London’,997,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1336,agree
Has Ebola infected Isis militants in Mosul?,1506,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,578,discuss
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',2404,discuss
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1638,disagree
Seven girls as young as 13 become pregnant on a school trip,397,agree
Video shows ISIL beheading of photojournalist James Foley,880,discuss
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,1423,discuss
"A message from Jim's mom, Diane Foley:",2096,discuss
Christian Bale Is Steve Jobs,1157,discuss
Video Purports To Show Beheading Of U.S. Journalist By Militants,880,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1883,agree
Alleged audio of Michael Brown shooting has surfaced,2287,discuss
Meteor Leaves 40-Foot Crater Near Managua's Airport,2264,discuss
Isis claims it has US airdrop of weapons,1361,discuss
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2495,discuss
Man who skipped work for 24 years is finally fired,829,agree
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1139,discuss
Meteorite strike in Nicaragua puzzles experts,1622,discuss
Pentagon: 1 weapons bundle seized by militants,2307,agree
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',2476,discuss
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',2434,discuss
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1333,discuss
"Boko Haram agrees to ceasefire, release of school girls",2139,disagree
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,14,discuss
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",724,agree
Now the Vogue Rats Are Chewing Through Couture,713,discuss
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1423,agree
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",1739,agree
Cold Turkey,2295,discuss
Lego letter from the 1970s still offers a powerful message to parents 40 years later,2171,agree
Man discovers spider living under his skin during Bali vacation,1880,disagree
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",646,discuss
CBS News Names Canadian Parliament Shooting Suspect,2246,discuss
Pumpkin Spice condoms? Don't fall for this hoax.,2055,agree
"Islamic State leader's family detained by Lebanon, officials say",1267,discuss
Pentagon: Somali terror group leader killed in U.S. airstrike,1610,discuss
"Batmobile stolen in Detroit? Good one, joker!",684,agree
Iraqi media: ISIS militants have contracted Ebola,2003,discuss
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,2269,agree
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,997,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1778,agree
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2139,discuss
CNN Posts Alleged Audio of Michael Brown Shooting,1692,discuss
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2200,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1661,discuss
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,1837,agree
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1985,discuss
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1139,discuss
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2054,discuss
Mexico prosecutor: Students not in 1st mass graves,1822,discuss
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,1565,discuss
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,855,discuss
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1139,discuss
Doubts cast over Nicaragua meteorite claim,1056,agree
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2509,discuss
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1818,discuss
Texas City plumber's truck ends up in Syrian war,2379,agree
Taylor Lianne Chandler: Everything you need to know about Michael Phelps’ intersex girlfriend,2454,discuss
"Managua explosion not a meteorite, NASA suggests",1622,discuss
What One Homeless Man Does with $100 Will Astonish You (VIDEO),1971,disagree
"No, a spider (probably) didn't crawl through a man's body for several days",1923,agree
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",2506,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1885,disagree
NASA Raises Doubts About Reports of Nicaraguan Meteorite,2264,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,419,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1122,discuss
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,1333,agree
Tropical spider burrowed under Bali tourist's skin,2338,discuss
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",756,discuss
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1866,discuss
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1958,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2403,discuss
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1920,discuss
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],2115,agree
Meet the X-BOY: Electric shock turns kid into MAGNETO,1433,agree
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2103,discuss
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",1398,discuss
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1679,discuss
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2093,discuss
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1029,agree
Mass grave found after 40 students disappear in Mexican protest,1427,discuss
Meteorite 'caused mysterious boom in Nicaragua',1913,discuss
New policy could reduce marijuana possession arrests,1406,discuss
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),2399,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2096,discuss
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1781,discuss
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1889,discuss
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,2097,agree
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],704,discuss
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,887,agree
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",2351,agree
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1346,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,2481,discuss
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1237,discuss
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,2093,discuss
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",1388,discuss
"Boko Haram agrees to ceasefire, release of school girls",1896,discuss
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",2475,disagree
ISIS leader dead?,621,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2388,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,632,discuss
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1715,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,557,discuss
Son Pays Off His Parents’ Mortgage for Christmas,988,agree
Government fires employee who skipped work for 24 years,932,agree
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",1430,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1681,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,1679,discuss
Christian Bale Exits Steve Jobs Movie (Exclusive),1846,agree
An audio recording of the Michael Brown shooting has reportedly surfaced,816,discuss
God is a woman- Priest who died for 48 minutes claims,1303,disagree
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,2113,discuss
Pentagon: ISIS Got U.S. Weapons Package,1120,discuss
Mexico checks if 43 missing students in mass grave,646,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2272,agree
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",1329,discuss
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1580,discuss
"Suspected meteorite leaves crater in Managua, is linked to asteroid",1913,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1693,discuss
CNN Plays Alleged Recording of Michael Brown Shooting,2250,discuss
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1247,agree
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1896,discuss
Militant Group Says It Killed American Journalist in Syria,1747,discuss
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,1185,discuss
Islamic State claims it executed American photojournalist James Foley,2495,discuss
