Headline,Body ID,Stance
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",173,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,1221,unrelated
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,2220,unrelated
Apple Watch launch expected in late March,2273,discuss
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",788,unrelated
Isis claims it has US airdrop of weapons,1347,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",2147,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',2254,unrelated
Texas City plumber's truck ends up in Syrian war,1299,unrelated
Has Ebola infected Isis militants in Mosul?,2299,unrelated
Was The Batmobile Stolen In Detroit?,61,unrelated
Apple Watch mass production kicks off in January: Report,2116,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1223,unrelated
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,693,unrelated
WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1681,unrelated
Macaulay Culkin dead: The death hoax is once again on the child actor,1423,unrelated
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),1029,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1739,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2192,unrelated
"Sorry, KFC isn't going to be selling weed in Colorado restaurants",527,unrelated
Matt Taibbi on leave of absence from First Look Media,879,agree
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,539,unrelated
Unverified video shows beheading of aid worker David Haines,1477,unrelated
Dumped woman spends a week in KFC to get over ex,1266,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",908,unrelated
WTC rats scare off Anna Wintour,367,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,2410,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",490,unrelated
"Yemen says U.S. man freed, sister says he’s dead",1256,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1385,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1349,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,530,unrelated
The rats eat Prada at Vogue NY office,1435,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1002,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,2313,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",986,unrelated
North Korean leader Kim Jong-un to open restaurant in Scotland,2225,disagree
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,639,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1575,unrelated
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,214,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2141,unrelated
"North Korea ordered citizens named Kim Jong Un to change their names, says new report",520,unrelated
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,1408,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",472,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1461,unrelated
Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,2377,discuss
ISIS Beheads American Journalist,7,unrelated
Alleged audio of Michael Brown shooting released,1628,unrelated
Wayward sister ‘nun the wiser’ about baby,699,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,2509,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1339,unrelated
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,2344,unrelated
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,1534,discuss
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",1814,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2367,unrelated
"A message from Jim's mom, Diane Foley:",2296,unrelated
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",964,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1528,unrelated
Kanye Banned,514,discuss
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2296,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',1943,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,608,unrelated
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,633,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,2141,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1438,unrelated
British hostage David Haines beheaded by Islamic State terrorists,1360,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,1237,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",125,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',2296,unrelated
"Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food",54,unrelated
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",1296,unrelated
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,1278,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1283,unrelated
'Hairgate': iPhone hit by new social media storm,1787,unrelated
Was The Batmobile Stolen In Detroit?,621,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,511,unrelated
Iraqi airstrike kills key ISIL leader,1871,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',26,unrelated
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',1103,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",365,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1875,unrelated
Audio may have captured Michael Brown shooting,1131,unrelated
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,2290,discuss
"No, that broken pencil illustration isn't by Banksy",1545,unrelated
Cannibal mum tries to EAT her own baby shortly after giving birth,867,unrelated
Soldier shot in Ottawa at War Memorial,961,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1574,unrelated
Report: Exec popped for $300k dinner after run at blackjack,1682,discuss
Watch marine take sniper shot to the head and live,2213,unrelated
The baby from Teletubbies reveals herself,2076,agree
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,1906,unrelated
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,2016,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,837,unrelated
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",304,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,220,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2526,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1481,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,761,unrelated
Teen Makes $72 Million on the Stock Market,2367,unrelated
Singing polar bear facing ASBO after noise complaint,2299,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,932,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,1877,unrelated
This Kid Made $72 Million During Lunch,550,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,1202,discuss
Islamic State using 'SCORPION bombs' to terrorise victims,1574,unrelated
American hostage killed in rescue attempt in Yemen - senior official,2495,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,962,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),1395,unrelated
Mystery man slaps shoppers around head for sneezing,171,unrelated
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",1314,discuss
Isilkulskom student has gained superhero powers after shock,1299,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,1003,unrelated
TBS Speeds up SEINFELD by 7.5% to Add 2 More Minutes of Commercials,26,unrelated
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2132,unrelated
Duped again: Macaulay Culkin is not dead,1502,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1899,unrelated
Indian worker sacked after going on leave for 24 years,2327,unrelated
Hidden Diagnostic Port on Apple Watch Could Allow for Smart Band Accessories [Updated],664,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,1948,unrelated
Iraqi social-media rumors claim IS leader slain,936,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2254,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2130,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1289,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",1789,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1003,unrelated
Apple Orders More Than 5 Million Watches for Initial Run,676,unrelated
Marijuana May Soon Spark Just a Ticket in New York,2307,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1494,unrelated
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,2326,agree
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",521,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1857,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1603,unrelated
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,35,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,214,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,1547,unrelated
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,345,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1720,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,609,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1358,unrelated
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,803,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,144,unrelated
"ISIS Unleash ""Scorpion"" Bombs In Iraq",2257,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,856,discuss
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,959,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),213,unrelated
Report: Christian Bale Will Play Steve Jobs,574,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1125,unrelated
"No, Saudi TV Didn't Blur Out Michelle Obama's Face When the President Met King Salman",343,agree
Rapper identified as James Foley's executioner: reports,1303,unrelated
"No, that broken pencil illustration isn't by Banksy",2375,agree
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2115,unrelated
US drones hunt Isis leader in Syria,1670,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2314,unrelated
"Nun gives birth, intends to keep baby",524,unrelated
Google Grows With $1.6 Billion in California Office Deals,720,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,322,unrelated
Are Rumors of the Apple Watch in Feb True?,498,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1661,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,54,unrelated
This Woman Exposed Her Cheating Boyfriend With A Brilliant Christmas Gift,208,unrelated
